kl_loss_gex,kl_loss_pex,recons_loss_gex,recons_loss_pex,cosine_loss_gex,cosine_loss_pex,adj_loss,spatial_loss,mutual_info_loss,oracle,oracle_self
7.275836183540108e-11,5.6598076919600615e-11,0.0005918419919908047,4.0632643504068255e-05,0.0011559262638911605,0.0011559262638911605,7.127257049432956e-06,0.10357857495546341,0.0006599797634407878,0.517723436013814,0.5522682340451197
7.581019145774803e-11,5.910247291573967e-11,0.0005886104772798717,4.0346323658013716e-05,0.0011539974948391318,0.0011539974948391318,7.114870186342159e-06,0.10194940865039825,0.0006423189188353717,0.5196858912813385,0.555199274328824
7.898270926176565e-11,6.183704243101218e-11,0.0005923364660702646,3.981642657890916e-05,0.0011530418414622545,0.0011530417250469327,7.002096936048474e-06,0.1007164791226387,0.0006256692577153444,0.5207432371830112,0.5571869464824901
8.230467002379172e-11,6.471208985336929e-11,0.000589877599850297,3.9797065255697817e-05,0.0011550755007192492,0.0011550755007192492,7.034269856376341e-06,0.09715370833873749,0.0006203147931955755,0.520911702854965,0.5582879950851594
8.562472258999421e-11,6.768029886528026e-11,0.0005864442209713161,3.926447971025482e-05,0.0011498936219140887,0.0011498936219140887,7.070163974276511e-06,0.10267653316259384,0.0006101639592088759,0.5215683779329168,0.5593802496164527
8.910037985199182e-11,7.074881652746612e-11,0.0005860914243385196,3.950384780182503e-05,0.0011531127383932471,0.0011531127383932471,7.073027973092394e-06,0.10325627028942108,0.000602251326199621,0.5216207618307072,0.5600602997370973
9.268841943965711e-11,7.386518480201332e-11,0.0005832815659232438,3.898875729646534e-05,0.0011479781242087483,0.0011479781242087483,7.1067506723920815e-06,0.10049845278263092,0.0005972966318950057,0.522168690740471,0.5608965029464767
9.635750530812004e-11,7.711820071421016e-11,0.0005808222340419888,3.875263791996986e-05,0.0011487201554700732,0.001148720271885395,7.210900093923556e-06,0.09490624815225601,0.0005865002167411149,0.5230639356682708,0.5621059686423489
1.0007900758113308e-10,8.051693339838906e-11,0.0005805831169709563,3.8744583434890956e-05,0.001146718510426581,0.001146718510426581,7.111034847184783e-06,0.09612409770488739,0.0005745050148107111,0.5261753500852508,0.5649779436944936
1.0408970907427317e-10,8.397214867894576e-11,0.0005806937115266919,3.861179720843211e-05,0.0011545522138476372,0.0011545522138476372,7.100772108969977e-06,0.1001962199807167,0.0005674707936123013,0.5300597011658356,0.5680947880896067
1.0819983103926845e-10,8.752717994831016e-11,0.0005776960169896483,3.8593563658650964e-05,0.0011542231077328324,0.0011542229913175106,7.196194474090589e-06,0.10253951698541641,0.0005550507339648902,0.5344212680740116,0.5706040547728459
1.1243625475110264e-10,9.121355060148773e-11,0.0005745700327679515,3.826110696536489e-05,0.0011573872761800885,0.0011573872761800885,7.140211437217658e-06,0.09949328005313873,0.0005486828158609569,0.5401141312704836,0.5741124586816284
1.167718977068688e-10,9.497073960584856e-11,0.0005755161982960999,3.8196416426217183e-05,0.001148758688941598,0.001148758688941598,7.2734919740469195e-06,0.10304118692874908,0.0005424843402579427,0.5449684723415634,0.576966508762192
1.2134494797866324e-10,9.882691887064254e-11,0.000574600649997592,3.8524700357811525e-05,0.0011511456687003374,0.0011511456687003374,7.180537522799568e-06,0.09849487990140915,0.000534839928150177,0.5491686431736915,0.57927983087553
1.2607953570054065e-10,1.0279453677153327e-10,0.0005763774388469756,3.822358848992735e-05,0.0011512577766552567,0.0011512577766552567,7.239135356940096e-06,0.09958785027265549,0.0005280841724015772,0.553073894737213,0.5811941172525744
1.3094389461620892e-10,1.06821294865167e-10,0.0005705673829652369,3.7639238144038245e-05,0.0011496541555970907,0.0011496541555970907,7.1090416895458475e-06,0.09604097157716751,0.000519243476446718,0.556755147469913,0.5833296628087262
1.3596972159302112e-10,1.1094979102121982e-10,0.0005696049192920327,3.773178468691185e-05,0.0011474575148895383,0.0011474575148895383,7.1856475187814794e-06,0.09822197258472443,0.0005128668854013085,0.5597341985253679,0.5849979970787752
1.4107676138408465e-10,1.151162221102453e-10,0.0005647160578519106,3.738696614163928e-05,0.0011407228885218501,0.0011407228885218501,7.23394578017178e-06,0.09517478942871094,0.0005010472959838808,0.5622141403921449,0.5866303994972168
1.4616612087348102e-10,1.1939355060164303e-10,0.0005666415090672672,3.726750583155081e-05,0.001142991241067648,0.0011429913574829698,7.222129170258995e-06,0.09757710993289948,0.0005053393542766571,0.5637369186447783,0.5878571391545102
1.5131701447401724e-10,1.2379504366055727e-10,0.000568134302739054,3.712778561748564e-05,0.001147202798165381,0.001147202798165381,7.248838755913312e-06,0.09893080592155457,0.00048186525236815214,0.5646016602778983,0.5885285628871935
1.565553520155305e-10,1.2828901829742279e-10,0.0005629692459478974,3.6864341382170096e-05,0.001142437569797039,0.001142437569797039,7.250332146213623e-06,0.09607543796300888,0.0004894065787084401,0.5652696701965213,0.5891554848425894
1.6201315289343654e-10,1.3294436385091757e-10,0.0005628734943456948,3.661217851913534e-05,0.0011379538336768746,0.0011379538336768746,7.238729267555755e-06,0.09429670870304108,0.0004910699208267033,0.5658703536316781,0.5896104727683653
1.6752431386546363e-10,1.3771750406732508e-10,0.0005646320059895515,3.653914973256178e-05,0.0011410678271204233,0.0011410677107051015,7.255157015606528e-06,0.09493435174226761,0.0004935706965625286,0.566361315727059,0.5902061040314375
